datetime,Hydro pumped storage consumption,Battery Consumption,Cross border electricity trading,Hydro Run-of-River,Biomass,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Battery,Others,Waste,Wind offshore,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation
2026-05-20 11:45:00,-1246.0,-421.0,4491.8,2110.0,382.0,,71.0,378.0,2456.0,556.0,47.0,0.0,0.0,1663.0,,0.0,1825.0,18827.0,31298.0,10646.0,75.9,83.9
2026-05-20 12:00:00,-1451.0,-1171.0,4184.6,2122.0,398.0,,71.0,379.0,2728.0,557.0,50.0,0.0,0.0,1655.0,,0.0,1841.0,18900.0,30134.0,9393.0,79.2,83.2
2026-05-20 12:15:00,-1897.0,-1413.0,4705.7,2091.0,398.0,,70.0,378.0,2592.0,556.0,49.0,0.0,0.0,1651.0,,0.0,1900.0,18958.0,29848.0,8990.0,80.2,83.6
2026-05-20 12:30:00,,-1386.0,4602.4,2072.0,397.0,,70.0,381.0,2215.0,556.0,49.0,,0.0,1648.0,,0.0,1963.0,18735.0,29388.0,8690.0,80.9,84.6
2026-05-20 12:45:00,,-1436.0,4676.7,2069.0,396.0,,71.0,382.0,2400.0,556.0,50.0,,0.0,1654.0,,0.0,2029.0,18368.0,28980.0,8583.0,81.0,83.9
2026-05-20 13:00:00,,-1482.0,4768.5,2015.0,395.0,,66.0,381.0,2581.0,556.0,49.0,,0.0,1660.0,,0.0,2103.0,18379.0,29046.0,8564.0,80.9,83.4
2026-05-20 13:15:00,,-1508.0,4827.0,2024.0,397.0,,66.0,381.0,2708.0,556.0,49.0,,0.0,1658.0,,0.0,2188.0,18393.0,29310.0,8729.0,80.5,83.1
2026-05-20 13:30:00,,-1475.0,4991.1,2017.0,393.0,,66.0,379.0,2713.0,556.0,50.0,,0.0,1661.0,,0.0,2243.0,18034.0,29648.0,9371.0,78.6,82.9
2026-05-20 13:45:00,,-1446.0,5150.8,2010.0,392.0,,66.0,379.0,2758.0,555.0,49.0,,0.0,1668.0,,0.0,2286.0,17707.0,29369.0,9376.0,78.3,82.5
2026-05-20 14:00:00,,-1221.0,5148.1,2004.0,388.0,,66.0,381.0,2854.0,555.0,49.0,,0.0,1662.0,,0.0,2330.0,17596.0,29856.0,9930.0,76.8,82.2
2026-05-20 14:15:00,-2292.0,-612.0,4918.8,2026.0,386.0,190.0,66.0,381.0,2801.0,555.0,49.0,0.0,0.0,1655.0,,0.0,2387.0,17175.0,29985.0,10423.0,75.3,81.6
2026-05-20 14:30:00,-2037.0,,4787.7,2071.0,387.0,163.0,66.0,384.0,2647.0,555.0,50.0,0.0,,1656.0,,0.0,2476.0,17003.0,30114.0,10635.0,74.9,82.1
2026-05-20 14:45:00,-1388.0,-465.0,4959.0,2095.0,387.0,160.0,66.0,381.0,2801.0,555.0,51.0,0.0,0.0,1654.0,,0.0,2576.0,16658.0,30181.0,10947.0,74.0,81.5
2026-05-20 15:00:00,-1403.0,-960.0,5958.1,2084.0,380.0,160.0,71.0,383.0,3018.0,554.0,57.0,0.0,0.0,1658.0,,0.0,2641.0,15761.0,30168.0,11766.0,71.2,80.2
2026-05-20 15:15:00,-1562.0,-897.0,6171.4,2043.0,375.0,160.0,70.0,383.0,3190.0,554.0,50.0,0.0,0.0,1652.0,,0.0,2412.0,15139.0,30335.0,12784.0,67.8,79.0
2026-05-20 15:30:00,-1075.0,,6133.0,2037.0,365.0,159.0,70.0,382.0,3475.0,553.0,49.0,0.0,,1653.0,,0.0,2451.0,14386.0,30677.0,13840.0,64.7,77.6
2026-05-20 15:45:00,,,5926.9,2087.0,369.0,161.0,70.0,381.0,3184.0,553.0,53.0,,,1655.0,,0.0,2543.0,13673.0,30320.0,14104.0,63.6,78.0
2026-05-20 16:00:00,,,6252.0,2218.0,378.0,162.0,47.0,376.0,2873.0,554.0,60.0,,,1651.0,,0.0,2574.0,13893.0,30669.0,14202.0,64.2,79.4
2026-05-20 16:15:00,,,6231.1,2219.0,381.0,161.0,48.0,378.0,3054.0,554.0,60.0,,,1658.0,,0.0,2867.0,13608.0,31226.0,14751.0,63.1,78.8
2026-05-20 16:30:00,,,6586.0,2205.0,382.0,187.0,47.0,379.0,3296.0,554.0,62.0,,,1658.0,,2.0,3383.0,12769.0,31322.0,15168.0,61.8,77.7
2026-05-20 16:45:00,,,6572.0,2236.0,381.0,200.0,48.0,380.0,3523.0,555.0,67.0,,,1666.0,,9.0,4009.0,11761.0,31433.0,15654.0,60.5,76.6
2026-05-20 17:00:00,,,7027.0,2352.0,386.0,203.0,47.0,384.0,3990.0,556.0,148.0,,,1677.0,,18.0,4421.0,10995.0,31596.0,16162.0,59.7,75.0
2026-05-20 17:15:00,,,7032.0,2373.0,387.0,204.0,47.0,379.0,4384.0,556.0,159.0,,,1677.0,,28.0,4478.0,10081.0,31853.0,17266.0,56.7,73.0
2026-05-20 17:30:00,,,7083.0,2398.0,389.0,204.0,48.0,381.0,5539.0,556.0,169.0,,,1688.0,,28.0,4409.0,9019.0,31855.0,18399.0,53.3,68.3
2026-05-20 17:45:00,,,7068.0,2422.0,388.0,208.0,48.0,380.0,6517.0,556.0,171.0,,,1701.0,,29.0,4345.0,7869.0,31961.0,19718.0,49.4,64.1
2026-05-20 18:00:00,,,6107.2,2719.0,393.0,236.0,47.0,380.0,7975.0,556.0,221.0,,,1708.0,,28.0,4178.0,6838.0,32372.0,21328.0,46.1,59.1
2026-05-20 18:15:00,,,6307.2,2781.0,393.0,264.0,48.0,382.0,9276.0,557.0,245.0,,,1715.0,,28.0,4049.0,5604.0,32691.0,23010.0,41.8,53.9
2026-05-20 18:30:00,0.0,,6397.7,2966.0,394.0,267.0,47.0,383.0,9968.0,557.0,354.0,345.0,,1723.0,,28.0,3921.0,4400.0,32834.0,24485.0,38.4,50.5
2026-05-20 18:45:00,0.0,0.0,6388.4,3127.0,395.0,266.0,47.0,387.0,10674.0,557.0,447.0,955.0,383.0,1724.0,,26.0,3769.0,3317.0,33547.0,26435.0,34.7,47.0
2026-05-20 19:00:00,0.0,0.0,6327.0,3294.0,393.0,266.0,47.0,389.0,10876.0,557.0,513.0,1484.0,1067.0,1733.0,,24.0,3623.0,2370.0,34167.0,28150.0,31.5,44.7
2026-05-20 19:15:00,0.0,0.0,6324.0,3324.0,392.0,266.0,47.0,386.0,11845.0,557.0,525.0,911.0,1512.0,1740.0,,25.0,3448.0,1582.0,34579.0,29524.0,28.5,40.8
2026-05-20 19:30:00,0.0,0.0,6319.0,3475.0,391.0,267.0,47.0,386.0,12371.0,556.0,601.0,843.0,1568.0,1737.0,,24.0,3338.0,960.0,34766.0,30444.0,26.9,38.7
2026-05-20 19:45:00,0.0,0.0,5972.6,3574.0,395.0,268.0,47.0,385.0,12543.0,556.0,720.0,1561.0,1587.0,1740.0,,26.0,3266.0,524.0,35081.0,31265.0,25.8,37.7
2026-05-20 20:00:00,0.0,0.0,6187.0,3697.0,391.0,267.0,47.0,382.0,12666.0,564.0,777.0,1494.0,1616.0,1739.0,,26.0,3272.0,254.0,35073.0,31521.0,25.6,37.3
2026-05-20 20:15:00,0.0,0.0,6187.0,3751.0,395.0,268.0,47.0,387.0,12736.0,579.0,793.0,1598.0,1608.0,1740.0,,23.0,3368.0,88.0,34773.0,31294.0,25.9,37.2
2026-05-20 20:30:00,0.0,0.0,6190.0,3770.0,397.0,268.0,47.0,381.0,12647.0,579.0,784.0,1360.0,1596.0,1742.0,,27.0,3459.0,24.0,35049.0,31539.0,25.8,37.5
2026-05-20 20:45:00,0.0,0.0,6196.0,3781.0,395.0,267.0,47.0,381.0,12619.0,579.0,784.0,1354.0,1577.0,1744.0,,27.0,3532.0,13.0,35277.0,31705.0,25.8,37.7
2026-05-20 21:00:00,0.0,0.0,6136.9,3740.0,396.0,267.0,47.0,380.0,13007.0,579.0,757.0,1355.0,1588.0,1754.0,,25.0,3523.0,13.0,35021.0,31460.0,25.8,36.9
2026-05-20 21:15:00,0.0,0.0,6501.0,3702.0,395.0,268.0,47.0,381.0,12501.0,579.0,684.0,966.0,1464.0,1765.0,,24.0,3559.0,13.0,34681.0,31085.0,25.8,37.4
2026-05-20 21:30:00,0.0,0.0,6410.8,3557.0,397.0,267.0,47.0,384.0,12484.0,579.0,594.0,563.0,1233.0,1765.0,,22.0,3662.0,0.0,33885.0,30201.0,26.0,37.1
2026-05-20 21:45:00,0.0,0.0,6499.0,3522.0,398.0,268.0,47.0,385.0,12226.0,579.0,577.0,554.0,826.0,1763.0,,22.0,3752.0,0.0,32954.0,29180.0,26.9,37.6
2026-05-20 22:00:00,0.0,0.0,6047.3,3214.0,397.0,267.0,48.0,383.0,12763.0,579.0,382.0,222.0,642.0,1751.0,,20.0,3764.0,0.0,31931.0,28147.0,26.2,35.5
2026-05-20 22:15:00,,0.0,6107.3,3113.0,401.0,267.0,47.0,384.0,12835.0,579.0,342.0,,214.0,1749.0,,24.0,3788.0,0.0,31229.0,27417.0,26.4,35.1
2026-05-20 22:30:00,,,6166.6,3064.0,395.0,261.0,47.0,384.0,12743.0,579.0,311.0,,,1742.0,,29.0,3786.0,0.0,30740.0,26925.0,26.6,35.0
2026-05-20 22:45:00,,,6063.6,3050.0,396.0,223.0,47.0,383.0,12570.0,579.0,300.0,,,1732.0,,30.0,3733.0,0.0,30015.0,26252.0,26.9,35.1
2026-05-20 23:00:00,,,5785.2,2810.0,401.0,207.0,48.0,383.0,12636.0,579.0,247.0,,,1726.0,,29.0,3754.0,0.0,29402.0,25619.0,26.6,34.3
2026-05-20 23:15:00,0.0,,5741.7,2757.0,404.0,227.0,47.0,382.0,12215.0,579.0,176.0,315.0,,1724.0,,24.0,3785.0,0.0,28698.0,24889.0,26.9,34.6
2026-05-20 23:30:00,0.0,,5818.6,2745.0,403.0,233.0,47.0,382.0,11588.0,579.0,156.0,157.0,,1719.0,,22.0,3852.0,0.0,28059.0,24185.0,27.6,35.7
2026-05-20 23:45:00,,,6032.8,2704.0,405.0,208.0,47.0,384.0,11036.0,579.0,152.0,,,1720.0,,17.0,3957.0,0.0,27642.0,23668.0,28.3,36.8
2026-05-21 00:00:00,,,6821.5,2599.0,381.0,205.0,8.0,381.0,10083.0,577.0,148.0,,,1704.0,,12.0,4040.0,0.0,27050.0,22998.0,28.7,38.5
2026-05-21 00:15:00,,,6943.9,2574.0,383.0,,8.0,378.0,8763.0,577.0,160.0,,,1703.0,,11.0,4153.0,0.0,26403.0,22239.0,29.8,42.0
2026-05-21 00:30:00,,,7138.1,2568.0,382.0,,8.0,381.0,8142.0,577.0,172.0,,,1702.0,,11.0,4296.0,0.0,26092.0,21785.0,30.7,43.9
2026-05-21 00:45:00,,,7123.2,2555.0,382.0,,8.0,377.0,7827.0,578.0,183.0,,,1704.0,,11.0,4484.0,0.0,25982.0,21487.0,31.5,45.2
2026-05-21 01:00:00,,,7529.7,2403.0,377.0,,8.0,379.0,7830.0,578.0,181.0,,,1703.0,,16.0,4597.0,0.0,25590.0,20977.0,31.9,45.1
2026-05-21 01:15:00,,,7558.9,2383.0,378.0,,8.0,379.0,6956.0,578.0,170.0,,,1706.0,,23.0,4672.0,0.0,25035.0,20340.0,32.8,47.6
2026-05-21 01:30:00,,,7561.8,2382.0,382.0,,8.0,381.0,6550.0,578.0,158.0,,,1705.0,,26.0,4737.0,0.0,24990.0,20227.0,33.1,48.9
2026-05-21 01:45:00,,,7488.0,2386.0,380.0,,8.0,379.0,6666.0,579.0,144.0,,,1707.0,,28.0,4889.0,0.0,24754.0,19837.0,34.0,49.0
2026-05-21 02:00:00,,-141.0,7049.5,2382.0,379.0,,8.0,381.0,6543.0,578.0,118.0,,0.0,1711.0,,27.0,4985.0,0.0,24585.0,19573.0,34.4,49.5
2026-05-21 02:15:00,,,7262.0,2358.0,381.0,,8.0,379.0,6235.0,579.0,118.0,,,1708.0,,25.0,5088.0,0.0,24185.0,19072.0,35.3,50.6
2026-05-21 02:30:00,,,7272.0,2375.0,380.0,,8.0,378.0,6354.0,579.0,118.0,,,1719.0,,23.0,5143.0,0.0,24103.0,18937.0,35.8,50.5
2026-05-21 02:45:00,,,7201.0,2336.0,379.0,,8.0,380.0,6416.0,579.0,118.0,,,1718.0,,22.0,5252.0,0.0,24193.0,18919.0,35.9,50.5
2026-05-21 03:00:00,,,6164.0,2356.0,377.0,,8.0,380.0,6633.0,579.0,119.0,,,1710.0,,22.0,5253.0,0.0,24102.0,18827.0,36.1,49.9
2026-05-21 03:15:00,,,6165.0,2347.0,378.0,,8.0,381.0,6467.0,579.0,118.0,,,1711.0,,20.0,5242.0,0.0,24009.0,18747.0,36.2,50.3
2026-05-21 03:30:00,,0.0,5906.2,2326.0,379.0,,8.0,379.0,6400.0,579.0,118.0,,2.0,1711.0,,19.0,5142.0,0.0,24091.0,18930.0,35.5,50.2
2026-05-21 03:45:00,0.0,,6063.0,2327.0,381.0,,8.0,381.0,6516.0,579.0,118.0,379.0,,1706.0,,20.0,5022.0,0.0,23982.0,18940.0,35.2,49.5
2026-05-21 04:00:00,0.0,-378.0,6176.0,2336.0,382.0,,8.0,380.0,6638.0,579.0,118.0,278.0,0.0,1707.0,,18.0,4967.0,0.0,23618.0,18633.0,35.6,49.0
2026-05-21 04:15:00,0.0,,6034.0,2329.0,376.0,,8.0,381.0,6712.0,579.0,118.0,279.0,,1712.0,,15.0,4967.0,0.0,23815.0,18833.0,35.2,48.8
2026-05-21 04:30:00,,,6170.0,2338.0,375.0,,8.0,381.0,6728.0,579.0,118.0,,,1711.0,,17.0,5009.0,0.0,23948.0,18922.0,35.2,48.9
2026-05-21 04:45:00,0.0,-145.0,6021.5,2348.0,375.0,,9.0,379.0,6705.0,579.0,119.0,682.0,0.0,1711.0,,17.0,5010.0,0.0,24326.0,19299.0,34.7,49.0
2026-05-21 05:00:00,0.0,-714.0,6126.0,2479.0,374.0,,10.0,380.0,6976.0,579.0,172.0,1502.0,0.0,1712.0,,18.0,4900.0,0.0,24938.0,20020.0,34.2,48.4
2026-05-21 05:15:00,0.0,-185.0,5508.7,2507.0,372.0,,10.0,381.0,6973.0,579.0,172.0,1664.0,0.0,1708.0,,17.0,4901.0,0.0,25005.0,20087.0,34.2,48.5
2026-05-21 05:30:00,0.0,,5483.9,2525.0,373.0,,10.0,380.0,6984.0,579.0,172.0,1660.0,,1708.0,,16.0,4860.0,7.0,25186.0,20303.0,33.9,48.4
2026-05-21 05:45:00,0.0,0.0,5554.0,2554.0,372.0,,10.0,381.0,7019.0,579.0,175.0,1535.0,2.0,1710.0,,17.0,4835.0,56.0,25408.0,20500.0,33.8,48.5
2026-05-21 06:00:00,0.0,0.0,6087.0,2995.0,374.0,,8.0,378.0,7014.0,579.0,220.0,1597.0,23.0,1716.0,,21.0,4847.0,251.0,26967.0,21848.0,34.4,50.5
2026-05-21 06:15:00,0.0,0.0,6179.0,3005.0,376.0,,8.0,379.0,7389.0,579.0,247.0,1585.0,140.0,1719.0,,22.0,4830.0,616.0,27991.0,22523.0,34.6,50.5
2026-05-21 06:30:00,0.0,0.0,6172.0,3031.0,378.0,,8.0,378.0,7420.0,578.0,284.0,1704.0,191.0,1721.0,,25.0,4724.0,1126.0,28666.0,22791.0,35.4,51.6
2026-05-21 06:45:00,0.0,0.0,6165.0,3140.0,374.0,,8.0,377.0,7399.0,578.0,291.0,1537.0,532.0,1720.0,,25.0,4717.0,1839.0,29599.0,23018.0,37.0,53.6
2026-05-21 07:00:00,0.0,0.0,7049.2,3017.0,395.0,,8.0,378.0,7004.0,578.0,305.0,1016.0,700.0,1711.0,,26.0,4736.0,2809.0,30945.0,23374.0,38.3,56.6
2026-05-21 07:15:00,0.0,0.0,7272.0,3136.0,392.0,,8.0,378.0,6800.0,577.0,348.0,990.0,429.0,1702.0,,26.0,4696.0,3980.0,31816.0,23114.0,41.3,59.7
2026-05-21 07:30:00,0.0,0.0,7001.0,3118.0,394.0,,8.0,379.0,6574.0,575.0,474.0,1643.0,219.0,1700.0,,26.0,4562.0,5241.0,32763.0,22934.0,43.9,62.4
2026-05-21 07:45:00,0.0,0.0,6882.1,3028.0,393.0,,8.0,379.0,6516.0,569.0,381.0,1219.0,156.0,1704.0,,26.0,4492.0,6566.0,33091.0,22007.0,46.7,64.2
2026-05-21 08:00:00,0.0,0.0,6906.5,2947.0,382.0,,8.0,379.0,6474.0,569.0,248.0,612.0,101.0,1707.0,,26.0,4514.0,7891.0,33733.0,21302.0,49.1,65.9
2026-05-21 08:15:00,0.0,0.0,6718.9,2814.0,375.0,,8.0,382.0,5940.0,568.0,189.0,728.0,35.0,1708.0,,26.0,4651.0,9207.0,34126.0,20242.0,52.2,68.9
2026-05-21 08:30:00,,,6928.6,2778.0,380.0,,8.0,382.0,5131.0,568.0,174.0,,,1704.0,,25.0,4782.0,10409.0,34122.0,18906.0,56.0,72.6
2026-05-21 08:45:00,,,6924.8,2748.0,381.0,,17.0,381.0,4644.0,568.0,170.0,,,1706.0,,26.0,4838.0,11579.0,34161.0,17718.0,59.5,75.1
2026-05-21 09:00:00,,,5027.0,2897.0,379.0,,31.0,381.0,4276.0,568.0,176.0,,,1708.0,,26.0,4866.0,12598.0,33904.0,16414.0,63.4,77.1
2026-05-21 09:15:00,,,5036.0,2771.0,378.0,,31.0,380.0,3670.0,567.0,148.0,,,1704.0,,25.0,4899.0,13441.0,33777.0,15412.0,65.8,79.3
2026-05-21 09:30:00,,,5047.0,2626.0,376.0,,31.0,380.0,3761.0,567.0,131.0,,,1696.0,,25.0,4970.0,13138.0,32883.0,14750.0,66.4,78.8
2026-05-21 09:45:00,,,5056.0,2543.0,385.0,,31.0,380.0,3483.0,566.0,112.0,,,1692.0,,28.0,5096.0,14214.0,33305.0,13967.0,68.9,80.4
2026-05-21 10:00:00,,,5062.0,2313.0,405.0,,36.0,380.0,2968.0,565.0,75.0,,,1686.0,,28.0,5180.0,14387.0,32489.0,12894.0,70.6,81.9
2026-05-21 10:15:00,,,5071.0,2288.0,410.0,161.0,42.0,381.0,2655.0,561.0,72.0,,,1669.0,,28.0,4963.0,14882.0,32303.0,12430.0,71.8,82.5
2026-05-21 10:30:00,,,5077.0,2267.0,410.0,173.0,37.0,382.0,2776.0,560.0,69.0,,,1671.0,,28.0,4321.0,15354.0,32044.0,12341.0,71.8,82.0
2026-05-21 10:45:00,-1239.0,,5084.0,2283.0,411.0,175.0,37.0,380.0,2851.0,560.0,71.0,0.0,,1673.0,,28.0,4186.0,15765.0,31641.0,11662.0,73.7,82.0
2026-05-21 11:00:00,-1239.0,,4981.0,2131.0,414.0,180.0,46.0,379.0,2446.0,560.0,41.0,0.0,,1669.0,,28.0,4150.0,16063.0,31532.0,11291.0,74.2,83.2
2026-05-21 11:15:00,-1243.0,,4987.0,2110.0,415.0,187.0,50.0,379.0,2157.0,563.0,43.0,0.0,,1669.0,,28.0,4161.0,16373.0,31318.0,10756.0,75.7,84.2
2026-05-21 11:30:00,-1096.0,,4991.0,2130.0,415.0,190.0,50.0,379.0,2147.0,563.0,42.0,0.0,,1671.0,,29.0,4269.0,16648.0,31290.0,10344.0,77.0,84.4
2026-05-21 11:45:00,-1501.0,-805.0,4956.0,2148.0,415.0,186.0,65.0,380.0,2142.0,563.0,42.0,0.0,0.0,1663.0,,29.0,4350.0,16890.0,31107.0,9838.0,78.6,84.6
2026-05-21 12:00:00,-1935.0,-973.0,5029.7,2085.0,423.0,183.0,90.0,381.0,2236.0,562.0,42.0,0.0,0.0,1651.0,,29.0,4398.0,16946.0,30448.0,9075.0,80.4,84.4
2026-05-21 12:15:00,-2573.0,-1308.0,5072.5,2079.0,429.0,188.0,99.0,382.0,2503.0,562.0,43.0,0.0,0.0,1652.0,,29.0,3951.0,16978.0,29711.0,8753.0,81.0,83.3
2026-05-21 12:30:00,-2780.0,-1334.0,4815.6,2070.0,429.0,187.0,121.0,381.0,2449.0,562.0,42.0,0.0,0.0,1653.0,,27.0,3843.0,17004.0,29450.0,8576.0,81.4,83.3
2026-05-21 12:45:00,-2799.0,-1365.0,4523.0,2025.0,425.0,193.0,121.0,380.0,2392.0,562.0,41.0,0.0,0.0,1653.0,,26.0,3916.0,17021.0,29445.0,8482.0,81.6,83.5
2026-05-21 13:00:00,-2785.0,-1350.0,4570.3,2048.0,424.0,193.0,121.0,379.0,2455.0,562.0,41.0,0.0,0.0,1662.0,,25.0,3962.0,17008.0,29155.0,8160.0,82.6,83.3
2026-05-21 13:15:00,-2783.0,-1348.0,4604.2,2002.0,424.0,202.0,126.0,382.0,2511.0,561.0,41.0,0.0,0.0,1659.0,,22.0,3980.0,16951.0,29305.0,8352.0,81.8,83.1
2026-05-21 13:30:00,-2843.0,-1344.0,4580.5,2038.0,421.0,204.0,127.0,381.0,2564.0,561.0,43.0,0.0,0.0,1661.0,,20.0,4015.0,16807.0,29701.0,8859.0,80.5,82.9
2026-05-21 13:45:00,-2796.0,-1260.0,4744.8,2088.0,423.0,206.0,138.0,378.0,2612.0,564.0,41.0,0.0,0.0,1662.0,,25.0,4078.0,16679.0,29950.0,9168.0,79.8,82.7
2026-05-21 14:00:00,-2728.0,-1123.0,5108.8,2048.0,422.0,,162.0,380.0,2409.0,571.0,41.0,0.0,0.0,1659.0,,25.0,4114.0,16427.0,29835.0,9269.0,79.3,83.7
2026-05-21 14:15:00,-2725.0,-899.0,4944.6,2028.0,419.0,,162.0,380.0,2583.0,571.0,41.0,0.0,0.0,1655.0,,29.0,4181.0,16160.0,30186.0,9816.0,77.6,83.1
2026-05-21 14:30:00,-2543.0,-826.0,5013.9,2021.0,418.0,,162.0,382.0,2770.0,572.0,42.0,0.0,0.0,1658.0,,28.0,4232.0,15854.0,30477.0,10363.0,76.0,82.3
2026-05-21 14:45:00,-2105.0,-679.0,5159.2,2023.0,413.0,,163.0,380.0,2565.0,572.0,43.0,0.0,0.0,1661.0,,29.0,4226.0,15632.0,30508.0,10621.0,75.2,82.8
2026-05-21 15:00:00,-2076.0,-655.0,5361.3,2032.0,402.0,,164.0,381.0,2508.0,571.0,43.0,0.0,0.0,1667.0,,29.0,4259.0,15302.0,30214.0,10624.0,74.9,82.7
2026-05-21 15:15:00,-2059.0,-294.0,5529.9,2051.0,398.0,,164.0,382.0,2253.0,571.0,41.0,0.0,0.0,1668.0,,29.0,4272.0,15259.0,30378.0,10818.0,74.5,83.5
2026-05-21 15:30:00,-2053.0,-238.0,5693.7,2052.0,403.0,,164.0,379.0,2265.0,571.0,41.0,0.0,0.0,1673.0,,29.0,4320.0,14702.0,30545.0,11494.0,72.4,83.2
2026-05-21 15:45:00,-1940.0,,5869.3,2072.0,406.0,,164.0,383.0,2489.0,571.0,45.0,0.0,,1673.0,,29.0,4339.0,14270.0,30804.0,12166.0,70.5,82.2
2026-05-21 16:00:00,-828.0,,5873.0,2102.0,407.0,,145.0,382.0,2466.0,571.0,53.0,0.0,,1678.0,,29.0,4364.0,13693.0,30706.0,12620.0,69.1,82.0
2026-05-21 16:15:00,-566.0,,5863.0,2108.0,409.0,,143.0,384.0,2522.0,571.0,52.0,0.0,,1680.0,,29.0,4360.0,13225.0,30751.0,13137.0,67.5,81.4
2026-05-21 16:30:00,,,5855.0,2130.0,406.0,,143.0,384.0,2898.0,570.0,52.0,,,1686.0,,29.0,4352.0,12460.0,30937.0,14096.0,64.6,79.6
2026-05-21 16:45:00,,,5845.0,2130.0,409.0,,143.0,383.0,3409.0,570.0,54.0,,,1692.0,,29.0,4350.0,11956.0,30910.0,14575.0,63.1,77.6
2026-05-21 17:00:00,,,5853.0,2360.0,420.0,,143.0,383.0,3441.0,570.0,135.0,,,1699.0,,29.0,4573.0,11451.0,31018.0,14965.0,63.0,77.5
2026-05-21 17:15:00,,,5843.0,2355.0,423.0,,,383.0,3962.0,570.0,142.0,,,1704.0,,29.0,5030.0,10440.0,31146.0,15647.0,61.0,75.8
2026-05-21 17:30:00,,,5828.0,2394.0,419.0,,,384.0,4567.0,570.0,137.0,,,1712.0,,29.0,5788.0,9588.0,31620.0,16215.0,59.9,74.0
2026-05-21 17:45:00,,0.0,5812.0,2430.0,420.0,,,385.0,5596.0,570.0,144.0,,35.0,1728.0,,29.0,5984.0,8497.0,32094.0,17584.0,56.3,70.1
2026-05-21 18:00:00,,,5971.3,2578.0,421.0,,,382.0,6379.0,570.0,194.0,,,1743.0,,29.0,6512.0,7225.0,32560.0,18794.0,53.8,67.3
2026-05-21 18:15:00,,,5644.2,2609.0,431.0,,,383.0,7689.0,571.0,233.0,,,1749.0,,29.0,6636.0,5966.0,32820.0,20189.0,50.2,62.7
2026-05-21 18:30:00,,,5968.8,2688.0,438.0,,,382.0,8946.0,574.0,240.0,,,1760.0,,29.0,6590.0,4765.0,33345.0,21961.0,46.0,58.0
2026-05-21 18:45:00,0.0,0.0,5548.8,2964.0,438.0,,,383.0,9762.0,574.0,315.0,135.0,84.0,1767.0,,30.0,6472.0,3602.0,33784.0,23680.0,42.6,54.7
2026-05-21 19:00:00,0.0,,5618.2,3299.0,439.0,,,383.0,9737.0,575.0,453.0,388.0,,1772.0,,30.0,6473.0,2586.0,34600.0,25511.0,40.0,53.8
2026-05-21 19:15:00,0.0,0.0,5057.9,3355.0,444.0,,,383.0,10381.0,575.0,516.0,413.0,1491.0,1767.0,,29.0,6446.0,1711.0,35015.0,26829.0,37.3,51.1
2026-05-21 19:30:00,0.0,0.0,5237.2,3546.0,442.0,,,380.0,10843.0,575.0,606.0,528.0,1540.0,1774.0,,30.0,6434.0,1021.0,35029.0,27544.0,36.1,49.3
2026-05-21 19:45:00,0.0,0.0,4995.7,3681.0,447.0,,,383.0,11096.0,575.0,856.0,535.0,1614.0,1774.0,,29.0,6311.0,560.0,35289.0,28389.0,35.3,48.5
2026-05-21 20:00:00,0.0,0.0,4790.8,3873.0,448.0,,,382.0,11541.0,576.0,909.0,536.0,1610.0,1771.0,,29.0,6223.0,264.0,35614.0,29098.0,34.6,47.4
2026-05-21 20:15:00,0.0,0.0,4423.0,3950.0,451.0,,,383.0,11989.0,576.0,908.0,931.0,1627.0,1776.0,,28.0,6206.0,82.0,35470.0,29154.0,34.4,46.3
2026-05-21 20:30:00,0.0,0.0,4712.1,4015.0,460.0,,,383.0,11996.0,577.0,899.0,997.0,1654.0,1778.0,,26.0,6216.0,8.0,35848.0,29598.0,34.0,46.3
2026-05-21 20:45:00,0.0,0.0,4724.5,3992.0,464.0,,,385.0,11830.0,578.0,899.0,869.0,1421.0,1782.0,,26.0,6231.0,1.0,35721.0,29463.0,34.1,46.6
2026-05-21 21:00:00,0.0,0.0,4384.0,4017.0,467.0,,,382.0,11771.0,578.0,903.0,852.0,1595.0,1780.0,,28.0,6317.0,0.0,35519.0,29174.0,34.7,46.9
2026-05-21 21:15:00,0.0,0.0,4365.1,4040.0,483.0,,,383.0,11756.0,578.0,901.0,531.0,1574.0,1786.0,,28.0,6415.0,0.0,34954.0,28511.0,35.6,47.2
2026-05-21 21:30:00,0.0,0.0,4347.4,4014.0,498.0,,,384.0,11434.0,578.0,819.0,391.0,1359.0,1790.0,,25.0,6474.0,0.0,34406.0,27907.0,36.1,47.7
2026-05-21 21:45:00,,0.0,4464.8,3795.0,512.0,,,382.0,11022.0,578.0,673.0,,1238.0,1789.0,,23.0,6495.0,0.0,33510.0,26992.0,36.0,47.8
2026-05-21 22:00:00,,0.0,4272.0,3511.0,517.0,,,384.0,10953.0,579.0,508.0,,803.0,1783.0,,26.0,6563.0,0.0,32425.0,25836.0,36.1,47.1
2026-05-21 22:15:00,,0.0,4567.0,3547.0,527.0,,,382.0,10704.0,578.0,421.0,,163.0,1774.0,,22.0,6588.0,0.0,31822.0,25212.0,36.7,47.6
